id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
0a3788465d2978bd,stopped,0,1,0,0,0,0
0a37add9547a60fc,stoppered,0,1,0,0,0,0
0a37b3be1dddbab2,suffocated,0,1,0,0,0,0
0a38001dd2678c2b,dismaying,0,1,0,0,0,0
0a3808eeb5bcab10,harrowing,0,1,0,0,0,0
0a38150a494e4dea,dragging,0,1,0,0,0,0
0a385aa19be5dc6d,buzzing,0,1,0,0,0,0
0a385cd86e134a04,rocking,0,1,0,0,0,0
0a38738c4f3ccf32,functioning,0,1,0,0,0,0
0a38dc701ecbfe96,rustling,0,1,0,0,0,0
0a3a6b72244d8a0e,botheration,0,1,0,0,0,0
0a3ae987022ad45d,downer,0,1,0,0,0,0
0a3ba21a4a9b18ff,fidgets,0,1,0,0,0,0
0a3da27a0044fa46,flap,0,1,0,0,0,0
0a4096e3c8ab2052,fuss,0,1,0,0,0,0
0a41788b3fcf15aa,stifling,0,1,0,0,0,0
0a429835a1f3abf0,needles,0,1,0,0,0,0
0a43e93786ec3c2e,shakes,0,1,0,0,0,0
0a44e01f7fca77c7,sweat,0,1,0,0,0,0
0a4577a554b1f492,watchfulness,0,1,0,0,0,0
0a45f61be683c02a,willies,0,1,0,0,0,0
0a46042669c881a2,delirium,0,1,0,0,0,0
0a462703863d387c,discomfiture,0,1,0,0,0,0
0a46d3bfb21a7989,dithers,0,1,0,0,0,0
0a4880b0a7471f4a,excitability,0,1,0,0,0,0
0a48d313348860e3,fidget,0,1,0,0,0,0
0a4b70347bfb4643,moodiness,0,1,0,0,0,0
0a4b912fe02637ac,neuroticism,0,1,0,0,0,0
0a4c3c0e527e4f90,perturbation,0,1,0,0,0,0
0a4ca14f5a9366b8,stimulation,0,1,0,0,0,0
0a4e752f6aee4683,noticed,0,1,0,0,0,0
0a4eca8950119f7d,speeding,0,1,0,0,0,0
0a5091870036f86b,turning,0,1,0,0,0,0
0a52307100c98e91,strand,0,1,0,0,0,0
0a530c66fb02231d,crush,0,1,0,0,0,0
0a53378f8f076e1a,slaughter,0,1,0,0,0,0
0a56ff6311c88da9,walking,0,1,0,0,0,0
0a572b57134d2269,concussion,0,1,0,0,0,0
0a579853eec7eec3,pulsating,0,1,0,0,0,0
0a579d73d1af68b0,coked,0,1,0,0,0,0
0a57ee45ae747816,doped,0,1,0,0,0,0
0a581bd4ef297003,drugged,0,1,0,0,0,0
0a584aa109f613f3,sloshed,0,1,0,0,0,0
0a58be3e6eb12b9a,tripping,0,1,0,0,0,0
0a5ab9b8a44b6034,screwball,0,1,0,0,0,0
0a5b08ba003ae861,watching,0,1,0,0,0,0
0a5bf36e19681663,collapse,0,1,0,0,0,0
0a5cc57219f15ab0,mess,0,1,0,0,0,0
0a5ccd3c5bbf0b88,litter,0,1,0,0,0,0
0a5d87a02b48d3f3,snarled,0,1,0,0,0,0
0a5d9c3d047dde39,twisted,0,1,0,0,0,0
0a5ec778a41c1867,whirled,0,1,0,0,0,0
0a5f4bc6ad256c2f,calcified,0,1,0,0,0,0
0a5f8a94f41e9834,ossified,0,1,0,0,0,0
0a5fc44d974fbe69,terrify,0,1,0,0,0,0
0a61094152de467f,clutching,0,1,0,0,0,0
0a611d6484465da2,unnerving,0,1,0,0,0,0
0a6124cc3a94d817,dumbstruck,0,1,0,0,0,0
0a6260c1d3927d3c,hopping,0,1,0,0,0,0
0a6313fcfe3a9981,hurdling,0,1,0,0,0,0
0a63562c8fb889c3,leaping,0,1,0,0,0,0
0a63da83547721f5,skipping,0,1,0,0,0,0
0a640c332fc90f1a,skulking,0,1,0,0,0,0
0a64501687ee1c97,pegged,0,1,0,0,0,0
0a647440fe78bf6b,stinging,0,1,0,0,0,0
0a64c34fe7838451,malfunctioning,0,1,0,0,0,0
0a65306375549052,paralyzed,0,1,0,0,0,0
0a65e6c5c78e67e9,apprehend,0,1,0,0,0,0
0a663d5d82d2cc06,cringe,0,1,0,0,0,0
0a6740da70ff046d,shudder,0,1,0,0,0,0
0a676c55fc4824b4,droop,0,1,0,0,0,0
0a68355b48b58a08,falter,0,1,0,0,0,0
0a6b975b8c49c0a7,cracked,0,1,0,0,0,0
0a6bcaa7805c2b4a,clumped,0,1,0,0,0,0
0a6c2ae293e04132,hitched,0,1,0,0,0,0
0a6c6f8fde9b4b0f,looped,0,1,0,0,0,0
0a6e8f5c100dc0e9,eyeballed,0,1,0,0,0,0
0a6efde3675a1679,springing,0,1,0,0,0,0
0a703de9bc984edf,wiggling,0,1,0,0,0,0
0a70e5e93b2fcded,throb,0,1,0,0,0,0
0a71334fa3fe3744,forebodings,0,1,0,0,0,0
0a71ae32bad10556,frights,0,1,0,0,0,0
0a71e20fb64f7bc0,nightmares,0,1,0,0,0,0
0a71ec382f0717b9,phobias,0,1,0,0,0,0
0a72f67123bb174d,tremors,0,1,0,0,0,0
0a730e017dde49d9,grasping,0,1,0,0,0,0
0a73dcd2b3906bcd,prehensile,0,1,0,0,0,0
0a7476923dda09d1,wishing,0,1,0,0,0,0
0a74df11fe98864c,intrigued,0,1,0,0,0,0
0a74ea1adddb6601,throbbing,0,1,0,0,0,0
0a751ed4b4da7890,resonance,0,1,0,0,0,0
0a7601efef153332,tremor,0,1,0,0,0,0
0a76760a1f68a1a7,anxiety,0,1,0,0,0,0
0a768119aa7a2fb4,uneasiness,0,1,0,0,0,0
0a7771b578d833e1,creeps,0,1,0,0,0,0
0a77fb047e2f7908,fearfulness,0,1,0,0,0,0
0a77fcc9f15b95b0,nightmare,0,1,0,0,0,0
0a7a012eb811a514,phobia,0,1,0,0,0,0
0a7a0eabcc6f305b,revulsion,0,1,0,0,0,0
0a7a6367828a36a3,misery,0,1,0,0,0,0
0a7aa7e2663d6f98,flutter,0,1,0,0,0,0
0a7ae9a68d0d924a,ripple,0,1,0,0,0,0
0a7c8d5b3853e897,shiver,0,1,0,0,0,0
0a7c90b1f9e6c185,wobble,0,1,0,0,0,0
0a7d0d6017b9e06c,pulsation,0,1,0,0,0,0
0a7db187a6595f81,uncomprehending,0,1,0,0,0,0
0a7def70a8bda74e,mushy,0,1,0,0,0,0
0a7df96f7a1935b3,overcast,0,1,0,0,0,0
0a7e4e8c5a0add61,confined,0,1,0,0,0,0
0a7e978123916472,uncluttered,0,1,0,0,0,0
0a7f8dedb364c9a1,eat sleep and breathe,0,1,0,0,0,0
0a7fb9fee998de97,smarting,0,1,0,0,0,0
0a8076cbc9f129cb,menial,0,1,0,0,0,0
0a809bdc6d6a722d,degrade,0,1,0,0,0,0
0a8182b94dc2a707,belittle,0,1,0,0,0,0
0a81da1386dbc75d,grovelling,0,1,0,0,0,0
0a83ab3310d049d7,berate,0,1,0,0,0,0
0a83c3b5ae9fcc5e,chastise,0,1,0,0,0,0
0a845d8cd1e4f82b,rearward,0,1,0,0,0,0
0a85b5e6eda3dcd0,hind,0,1,0,0,0,0
0a85f2e81c61ca37,posterior,0,1,0,0,0,0
0a877e410710b98a,tail,0,1,0,0,0,0
0a87d097820fc764,unlearned,0,1,0,0,0,0
0a89ba41163aa49e,depressive,0,1,0,0,0,0
0a89c991ab8364f7,deteriorating,0,1,0,0,0,0
0a8ac564da78e36a,flushing,0,1,0,0,0,0
0a8c2e1ff960a421,reddening,0,1,0,0,0,0
0a8c6df00a4111d1,not with it,0,1,0,0,0,0
0a8cef9d2c7552f3,punch-drunk,0,1,0,0,0,0
0a8d0c671a9b0e8d,blurred,0,1,0,0,0,0
0a8f2dd60127b7f2,arrogated,0,1,0,0,0,0
0a8fcea08eb6371b,faked,0,1,0,0,0,0
0a8ff163b8e0fc6a,playacting,0,1,0,0,0,0
0a8ff5b15e5089c2,sham,0,1,0,0,0,0
0a908e72d3c53bb8,rushes,0,1,0,0,0,0
0a91d7819895be5a,talkie,0,1,0,0,0,0
0a93cd091b7881d5,recrudescence,0,1,0,0,0,0
0a951a38a3e8ef9d,scold,0,1,0,0,0,0
0a956816578f5e6d,checkmate,0,1,0,0,0,0
0a95f5634a8faa9e,override,0,1,0,0,0,0
0a96545da7840558,worst,0,1,0,0,0,0
0a976d242edfb686,deprave,0,1,0,0,0,0
0a98342f3a5b9c15,coming,0,1,0,0,0,0
0a9b8266d87d6087,homecoming,0,1,0,0,0,0
0a9c1cadeffd5973,recompense,0,1,0,0,0,0
0a9cfb1f228a8e05,recurrence,0,1,0,0,0,0
0a9d21793fc8624e,stumble,0,1,0,0,0,0
0a9d593cd604ed63,dressed,0,1,0,0,0,0
0a9d7a595fb6c4f7,smoked,0,1,0,0,0,0
0a9d850fafe780cd,downfalls,0,1,0,0,0,0
0a9e8e2adc09070b,misfortunes,0,1,0,0,0,0
0a9eaf8528ea2864,reverses,0,1,0,0,0,0
0a9ef9f87f61052b,wrecks,0,1,0,0,0,0
0aa2e46cea3174de,wretchedness,0,1,0,0,0,0
0aa35266f6f1e560,downfall,0,1,0,0,0,0
0aa35f34616561b5,bruise,0,1,0,0,0,0
0aa45a58b121b603,disfigure,0,1,0,0,0,0
0aa4f3693a2bda2d,lacerate,0,1,0,0,0,0
0aa4fb46c189dfc5,blight,0,1,0,0,0,0
0aa51f448654bb0b,damage,0,1,0,0,0,0
0aa6ddac1402167d,shrivel,0,1,0,0,0,0
0aa6f3529219b37e,wither,0,1,0,0,0,0
0aa716e5156bdafe,blast,0,1,0,0,0,0
0aa7b57471623ecc,decay,0,1,0,0,0,0
0aa7fc5c55b1b9f0,mischance,0,1,0,0,0,0
0aa8c6a4f17246dd,energy,0,1,0,0,0,0
0aaa0115648ea34f,lack,0,1,0,0,0,0
0aaca95b17e5abe9,hearing,0,1,0,0,0,0
0aad4e9d50a682d5,thrill,0,1,0,0,0,0
0aae8d2436910b45,turn off,0,1,0,0,0,0
0aaf45170777afde,begin,0,1,0,0,0,0
0ab15f0922295933,discord,0,1,0,0,0,0
0ab1a452696b5f37,unevenness,0,1,0,0,0,0
0ab23d367fe2d2d4,essence,0,1,0,0,0,0
0ab2d557e77cfbf0,thrills,0,1,0,0,0,0
0ab3c30c6c0c3614,turns off,0,1,0,0,0,0
0ab4271f5296203d,havoc,0,1,0,0,0,0
0ab65b1eb454ba74,misfortune,0,1,0,0,0,0
0ab669a21bd76681,invertebrate,0,1,0,0,0,0
0ab6d9ce8ee20cbf,stink,0,1,0,0,0,0
0ab727e180b3fd80,unwillingness,0,1,0,0,0,0
0ab9775c0b8c70ed,answer,0,1,0,0,0,0
0aba64bb2b53f837,succinct,0,1,0,0,0,0
0aba856d3cf7f222,slack,0,1,0,0,0,0
0abaca6f55e7b6ae,pinched,0,1,0,0,0,0
0abd91c177d0fbc8,sapped,0,1,0,0,0,0
0abe7ad2b46afad4,laconic,0,1,0,0,0,0
0abf51f0e62c5c98,complaint,0,1,0,0,0,0
0ac0d44d4fe7b711,gripe,0,1,0,0,0,0
0ac0da258504d665,depreciating,0,1,0,0,0,0
0ac15802d98ba0b5,dropping,0,1,0,0,0,0
0ac1a42da67e7ccb,ebbing,0,1,0,0,0,0
0ac20ba119f607b2,lightening,0,1,0,0,0,0
0ac3048e0d1bacc2,quieting,0,1,0,0,0,0
0ac376ee0a7d9425,sagging,0,1,0,0,0,0
0ac38ca13b3cafd2,sinking,0,1,0,0,0,0
0ac393bcc98fff4a,slackening,0,1,0,0,0,0
0ac3e2061f3072de,slowing,0,1,0,0,0,0
0ac4d556459204cb,slumping,0,1,0,0,0,0
0ac4eba697f2418d,softening,0,1,0,0,0,0
0ac50860dbb78896,waning,0,1,0,0,0,0
0ac5906b808ab22a,weakening,0,1,0,0,0,0
0ac5acb69ea0a699,subdued,0,1,0,0,0,0
0ac7d6e47025f0d0,cavil,0,1,0,0,0,0
0ac7f3384c75e0b6,disapproval,0,1,0,0,0,0
0ac8f429a624d7ba,dissatisfaction,0,1,0,0,0,0
0ac990cfcafc71f5,grievance,0,1,0,0,0,0
0acb7bc61489b75a,disquiet,0,1,0,0,0,0
0acc70c5afa0e8ce,dismay,0,1,0,0,0,0
0acc8f019826fac1,afflict,0,1,0,0,0,0
0ace722e25b63bb7,craze,0,1,0,0,0,0
0aceaa7c4a63ec46,flurry,0,1,0,0,0,0
0ad00799ffb3b2f6,fluster,0,1,0,0,0,0
0ad02a6a47d8ca50,grieve,0,1,0,0,0,0
0ad1462232012806,sicken,0,1,0,0,0,0
0ad218e29ad653e3,spook,0,1,0,0,0,0
0ad29d8f33cfd27a,unhinge,0,1,0,0,0,0
0ad3189aea77f282,impinge,0,1,0,0,0,0
0ad493e040168309,impress,0,1,0,0,0,0
0ad5b39add795880,induce,0,1,0,0,0,0
0ad65ac67eff0146,move,0,1,0,0,0,0
0ad6726f8f27f06b,relate,0,1,0,0,0,0
0ad770a491a222a1,upturn,0,1,0,0,0,0
0ad7ee189eb2ca64,disorder,0,1,0,0,0,0
0ad84f2e63a09e59,illness,0,1,0,0,0,0
0ad8e1b7f08ea571,malady,0,1,0,0,0,0
0ad9a44cebb7a771,queasiness,0,1,0,0,0,0
0ad9a536156bff82,shake-up,0,1,0,0,0,0
0ada2d071dcd16b6,shock,0,1,0,0,0,0
0adb17bbf1430e1d,sickness,0,1,0,0,0,0
0adc149289b90076,tizzy,0,1,0,0,0,0
0adc22892f6df4c2,screwup,0,1,0,0,0,0
0adc24a975814f3a,disturb,0,1,0,0,0,0
0adcb484ccc29f2c,unsettle,0,1,0,0,0,0
0adcbf0f65116413,change,0,1,0,0,0,0
0adcd39c5e8ba532,disarray,0,1,0,0,0,0
0add82918fa6bc1a,disorganize,0,1,0,0,0,0
0add8cc12667893d,jumble,0,1,0,0,0,0
0addd66267e29d62,tilt,0,1,0,0,0,0
0ade050510ded307,turn,0,1,0,0,0,0
0ade5de70a862e5a,shortness,0,1,0,0,0,0
0adea991cd68b262,mussed-up,0,1,0,0,0,0
0adf47cdcc024886,scuzzy,0,1,0,0,0,0
0adf5702c35330ef,slovenly,0,1,0,0,0,0
0adf71b800cd5033,uncombed,0,1,0,0,0,0
0ae01cf35570aec1,jumbled,0,1,0,0,0,0
0ae0aebe32a11aa6,shuffled,0,1,0,0,0,0
0ae0fb8686b4c7f9,all over the place,0,1,0,0,0,0
0ae298481706de8f,discontinuous,0,1,0,0,0,0
0ae332d026f99eee,stirred up,0,1,0,0,0,0
0ae3479d6c7d8096,nappy,0,1,0,0,0,0
0ae3980b230cd64c,bristly,0,1,0,0,0,0
0ae4fc6a8d06f07f,nodular,0,1,0,0,0,0
0ae5341488bd44e1,moaning,0,1,0,0,0,0
0ae7be39d8c4e145,murmuring,0,1,0,0,0,0
0ae8d23dbb004a1b,regretting,0,1,0,0,0,0
0ae8f4a8fa8d3a7b,weeping,0,1,0,0,0,0
0ae903435d725610,antipodal,0,1,0,0,0,0
0ae90d07e1f982a7,converse,0,1,0,0,0,0
0ae98611f092c85f,craving,0,1,0,0,0,0
0aeac460627eef8f,longing,0,1,0,0,0,0
0aeaf86ee8906711,freethinking,0,1,0,0,0,0
0aed4faa27c04940,disarranged,0,1,0,0,0,0
0aee1eff31760a6a,not smooth,0,1,0,0,0,0
0aef402b96c64ead,diminishing,0,1,0,0,0,0
0af06abc29306c4c,lessening,0,1,0,0,0,0
0af09a20f4ae4d9c,shrinkage,0,1,0,0,0,0
0af0c50077e23750,defect,0,1,0,0,0,0
0af15a94566e6499,deficit,0,1,0,0,0,0
0af177e77102c7b4,distress,0,1,0,0,0,0
0af1c9ec9957e564,miss,0,1,0,0,0,0
0af1d1c185d6dc49,curtailment,0,1,0,0,0,0
0af2b1979d2ec8a4,wrinkly,0,1,0,0,0,0
0af3b1ed9f91539d,hirsute,0,1,0,0,0,0
0af42265b84faf85,ragged,0,1,0,0,0,0
0af42f6a7553923c,worried stiff,0,1,0,0,0,0
0af52724ffb11d6b,foaming,0,1,0,0,0,0
0af5f4c3cc022520,thunderous,0,1,0,0,0,0
0af7f0de6482b98d,broken up,0,1,0,0,0,0
0af81782deb4f61e,piercing,0,1,0,0,0,0
0af83cf2d2b79d8e,unintelligent,0,1,0,0,0,0
0af8de531a6867d7,vital,0,1,0,0,0,0
0af917a314be5d46,unfitting,0,1,0,0,0,0
0af9289da0822e47,languishing,0,1,0,0,0,0
0af95887109b785d,deficient,0,1,0,0,0,0
0af95d1bca366320,there,0,1,0,0,0,0
0afaaade9fdaf6d3,crammed,0,1,0,0,0,0
0afaf2a735ff3833,circumscribed,0,1,0,0,0,0
0afb32b2805a76bb,dependent,0,1,0,0,0,0
0afccdd70256c0ee,softhearted,0,1,0,0,0,0
0afd15eaeead4b42,delinquent,0,1,0,0,0,0
0afd5820f5fbc961,primitive,0,1,0,0,0,0
0afe66c244d7fdd9,dead,0,1,0,0,0,0
0afe9c7e499f19f5,flippant,0,1,0,0,0,0
0afe9d2739846b3e,crackerjack,0,1,0,0,0,0
0afef1801c588ba6,bragging,0,1,0,0,0,0
0aff900699d4c148,gullible,0,1,0,0,0,0
0b00717dfde69b6b,out on a limb,0,1,0,0,0,0
0b00b9bba98e300c,unready,0,1,0,0,0,0
0b01850f43823f2a,compressed,0,1,0,0,0,0
0b028412a72a1a61,congealed,0,1,0,0,0,0
0b032b41e85807f5,close-grained,0,1,0,0,0,0
0b0385635bdd67bd,impenetrable,0,1,0,0,0,0
0b04360f828c30d1,impermeable,0,1,0,0,0,0
0b04823d64a7fcb4,going,0,1,0,0,0,0
0b05f3251829f62d,hang-tough,0,1,0,0,0,0
0b06094512432246,light-hearted,0,1,0,0,0,0
0b0621cc0d757746,pertinacious,0,1,0,0,0,0
0b0683828f45c71a,discolored,0,1,0,0,0,0
0b06c8583f3a7229,crouching,0,1,0,0,0,0
0b0756da06911dbe,ruined,0,1,0,0,0,0
0b095db9069c3f91,undone,0,1,0,0,0,0
0b0c029cc07e8c2d,deterred,0,1,0,0,0,0
0b0c503c8cdfef63,demoralized,0,1,0,0,0,0
0b0c9bea704ebc45,dampened,0,1,0,0,0,0
0b0caae1bcefa7ea,drooping,0,1,0,0,0,0
0b0cde82dc00fc43,tearful,0,1,0,0,0,0
0b0dbabfbb92f394,teary,0,1,0,0,0,0
0b0de50dc6cb4029,embittered,0,1,0,0,0,0
0b0faae39be723d9,swallow,0,1,0,0,0,0
0b1035d6e87806ac,suggestible,0,1,0,0,0,0
0b11c71a7b62f3f2,unwearied,0,1,0,0,0,0
0b11f6005164a57d,bamboozled,0,1,0,0,0,0
0b12d5f595c5787c,knocked,0,1,0,0,0,0
0b14047e4f2a2634,licked,0,1,0,0,0,0
0b1526d3677a72d4,wakeful,0,1,0,0,0,0
0b159ca9b448a855,scintillating,0,1,0,0,0,0
0b173c9911f8bcd4,easily moved,0,1,0,0,0,0
0b191e584c473f8f,persuadable,0,1,0,0,0,0
0b1940db18666ef7,pushover,0,1,0,0,0,0
0b19454c17bc62f4,sitting duck,0,1,0,0,0,0
0b19474ad4f84e11,sucker,0,1,0,0,0,0
0b19986c6d9632ab,assumes,0,1,0,0,0,0
0b19f5a3f4ab3435,running,0,1,0,0,0,0
0b1b12ac5e0e1c2b,wrought,0,1,0,0,0,0
0b1b3ad8c924c1cb,buzzed,0,1,0,0,0,0
0b1bea94d550dccc,gassed,0,1,0,0,0,0
0b1c23e7bfb19c8d,minded,0,1,0,0,0,0
0b1c749d361fc13f,eventful,0,1,0,0,0,0
0b1da630c2db92bc,hard-working,0,1,0,0,0,0
0b1f37e114d5bc8b,persevering,0,1,0,0,0,0
0b1f56985be40c63,sprightly,0,1,0,0,0,0
0b1f68bd9278f083,frank,0,1,0,0,0,0
0b1f9b01c94743f9,maladroit,0,1,0,0,0,0
0b200c622d4d269a,stoked,0,1,0,0,0,0
0b2055f13934a41e,fakes,0,1,0,0,0,0
0b20ec7b1ba6a98f,stops,0,1,0,0,0,0
0b213b9b7f432c35,argue,0,1,0,0,0,0
0b218627f2c15e56,arouse,0,1,0,0,0,0
0b2364dbd14d7571,confuse,0,1,0,0,0,0
0b258666172c960a,debate,0,1,0,0,0,0
0b25f7b978ee7e9f,annoy,0,1,0,0,0,0
0b26cb08c882659a,sickened,0,1,0,0,0,0
0b288df4dad9d29b,distresses,0,1,0,0,0,0
0b299007b869e5ff,pains,0,1,0,0,0,0
0b29c572320a674e,sickens,0,1,0,0,0,0
0b29c60f6640d7b0,ruin,0,1,0,0,0,0
0b2a19748d8f9174,circuited,0,1,0,0,0,0
0b2a76968e59b36c,jazzed,0,1,0,0,0,0
0b2aef67c2fd83dd,try,0,1,0,0,0,0
0b2b3b82c8e7eb9d,assumed,0,1,0,0,0,0
0b2b6a3f831baedf,misunderstood,0,1,0,0,0,0
0b2c6c7dd8730668,doomed,0,1,0,0,0,0
0b2d0d4b09aef03d,impelled,0,1,0,0,0,0
0b2d38cff468148c,downright,0,1,0,0,0,0
0b2d45c388c74815,involved,0,1,0,0,0,0
0b2e7e5e6269330a,hyped,0,1,0,0,0,0
0b2e7f462a2376b9,massed,0,1,0,0,0,0
0b2e86f819b4b9a4,introspective,0,1,0,0,0,0
0b30a64a2d089d17,necessary,0,1,0,0,0,0
0b30d33b84efa37e,arouses,0,1,0,0,0,0
0b31402945431916,hushed,0,1,0,0,0,0
0b32260d5032cd8a,rest,0,1,0,0,0,0
0b325a9cbb0019ac,noise,0,1,0,0,0,0
0b34d5a22c0db91c,wildness,0,1,0,0,0,0
0b351a9b5039bb04,turbulence,0,1,0,0,0,0
0b35902f3aa69ea6,starts,0,1,0,0,0,0
0b35e7edfd46b9be,agitates,0,1,0,0,0,0
0b3882f7729e07ce,excites,0,1,0,0,0,0
0b38cd4ecb9eaa16,gladden,0,1,0,0,0,0
0b38fcc80cfaba1f,neglect,0,1,0,0,0,0
0b39a9b1710dc76b,mistaken,0,1,0,0,0,0
0b3a442cc9a647ea,hypothetical,0,1,0,0,0,0
0b3bbead2a6fe5ed,imaginary,0,1,0,0,0,0
0b3db7f46de5aa96,pretended,0,1,0,0,0,0
0b3dcaa33fb45d27,swooping,0,1,0,0,0,0
0b3e1c5d2a4734a4,waving,0,1,0,0,0,0
0b3eaba3d7f0bc13,winging,0,1,0,0,0,0
0b3eadc48e6dac06,zooming,0,1,0,0,0,0
0b3ee18a64c5462b,downbeat,0,1,0,0,0,0
0b3f044b804c717d,die-hard,0,1,0,0,0,0
0b3f27101a1dbf8a,lamenting,0,1,0,0,0,0
0b3fb63571a0087f,breakout,0,1,0,0,0,0
0b4079d7028ac300,hives,0,1,0,0,0,0
0b40fa584122c46e,scratch,0,1,0,0,0,0
0b41ed0e05c68b45,dermatitis,0,1,0,0,0,0
0b4203708a4df36b,inflammation,0,1,0,0,0,0
0b42e08f726d353f,flowering,0,1,0,0,0,0
0b435ca8da861ea6,barreling,0,1,0,0,0,0
0b4370906b528a58,whets,0,1,0,0,0,0
0b437857f7e5d02d,exhilarate,0,1,0,0,0,0
0b437c00cefa833c,approaching,0,1,0,0,0,0
0b43c39cd1b25b4b,impending,0,1,0,0,0,0
0b45672beaa9fd45,deadened,0,1,0,0,0,0
0b45cfbd98a27fd7,down in the dumps,0,1,0,0,0,0
0b463a6fa3e34c3f,down in the mouth,0,1,0,0,0,0
0b4797b2dff0afaa,downhearted,0,1,0,0,0,0
0b485d340071c259,mammalian,0,1,0,0,0,0
0b491d7d15af9b7d,estranged,0,1,0,0,0,0
0b4a3c5086847762,decimating,0,1,0,0,0,0
0b4a7b1bd04b2a83,presupposing,0,1,0,0,0,0
0b4c5d78f89165cb,oscillating,0,1,0,0,0,0
0b4d11d3f121da44,undulating,0,1,0,0,0,0
0b4d1ca90c145ff0,flapping,0,1,0,0,0,0
0b4d478a32775099,warms,0,1,0,0,0,0
0b4d86372888f35c,redness,0,1,0,0,0,0
0b4dc264c769b2ef,like doubting Thomas,0,1,0,0,0,0
0b4f08abc29350c0,not following,0,1,0,0,0,0
0b4f1f17f9636f72,unresolved,0,1,0,0,0,0
0b4f5c949c02ac6d,without belief,0,1,0,0,0,0
0b50028e2b5662bb,confusional,0,1,0,0,0,0
0b50166630da2739,turbid,0,1,0,0,0,0
0b52756aa409e549,overhead,0,1,0,0,0,0
0b55a2de4bc62142,inebriate,0,1,0,0,0,0
0b56f5e4691568e4,now,0,1,0,0,0,0
0b59d5fa474f35de,natal,0,1,0,0,0,0
0b5c3828478581c1,bullying,0,1,0,0,0,0
0b5ccac38d10b413,cleared,0,1,0,0,0,0
0b5d05dfcc3dc93b,frowning,0,1,0,0,0,0
0b5d517ec5363c95,confronted with,0,1,0,0,0,0
0b5eb164a1ab4e11,locked up,0,1,0,0,0,0
0b5fadcbcbeaa58b,salubrious,0,1,0,0,0,0
0b6070afd31808bc,readied,0,1,0,0,0,0
0b619dd9b94a5468,ready to fire,0,1,0,0,0,0
0b61e612bef4693e,wakens,0,1,0,0,0,0
0b625cb49744edbc,moves,0,1,0,0,0,0
0b62af8cc90a80b1,kindled,0,1,0,0,0,0
0b6368920bbf3d66,oxidizing,0,1,0,0,0,0
0b649be53b494a8a,smouldering,0,1,0,0,0,0
0b64a587ead951bd,overemotional,0,1,0,0,0,0
0b65f5dfd36f1de2,prompt,0,1,0,0,0,0
0b669412432d3fe3,excruciating,0,1,0,0,0,0
0b66ab6b97ec6aba,pitying,0,1,0,0,0,0
0b674c636d0e517b,sympathizing,0,1,0,0,0,0
0b680c5414c2c6e6,heart-to-heart,0,1,0,0,0,0
0b68daad07412f24,motivated,0,1,0,0,0,0
0b69a13ef782ec21,stale,0,1,0,0,0,0
0b69af59048dde56,foamy,0,1,0,0,0,0
0b6a2debdec9c07f,sensitiveness,0,1,0,0,0,0
0b6b8466e2c01a4c,softened,0,1,0,0,0,0
0b6bb509dcb18c37,sensation,0,1,0,0,0,0
0b6c6078d21aad74,secrets,0,1,0,0,0,0
0b6cad7b53610a5c,bad fortunes,0,1,0,0,0,0
0b6ccf2931f0679f,exposure,0,1,0,0,0,0
0b6d3b57efaf9515,learning,0,1,0,0,0,0
0b6d403e94f34bb3,sensing,0,1,0,0,0,0
0b6df6fed90937e7,affect,0,1,0,0,0,0
0b6e9616f386cf37,ecstasy,0,1,0,0,0,0
0b6f401148c24c06,rage,0,1,0,0,0,0
0b6f5024a35d9bfd,abutting,0,1,0,0,0,0
0b6fc847c0995d54,perspiring,0,1,0,0,0,0
0b712556c1c1a8eb,sweating,0,1,0,0,0,0
0b71648b37127571,call,0,1,0,0,0,0
0b725265b562fe8c,waken,0,1,0,0,0,0
0b72adf83eff174d,whet,0,1,0,0,0,0
0b72bb22194d4091,goads,0,1,0,0,0,0
0b72df7a0e3d9943,feeler,0,1,0,0,0,0
0b72e72ea30cdc98,told,0,1,0,0,0,0
0b73763e7d730898,tormenting,0,1,0,0,0,0
0b74066b9a627d63,all heart,0,1,0,0,0,0
0b74814d42d04b2b,tenderhearted,0,1,0,0,0,0
0b757a4acda15e04,admit,0,1,0,0,0,0
0b75a576bac7e620,deal,0,1,0,0,0,0
0b7678f0e2f3cc32,running a temperature,0,1,0,0,0,0
0b769f3418a02abe,mushrooming,0,1,0,0,0,0
0b7746f00fef9310,enthusiasm,0,1,0,0,0,0
0b7763a21d3f911b,mania,0,1,0,0,0,0
0b7903fd42ddb2bb,brimming,0,1,0,0,0,0
0b79165095530fc6,leavening,0,1,0,0,0,0
0b7985c778a59423,fight,0,1,0,0,0,0
0b7a1c513e653dc8,jangle,0,1,0,0,0,0
0b7b725623dd6a8a,paroxysm,0,1,0,0,0,0
0b7b8b908f0b8696,devitalized,0,1,0,0,0,0
0b7ba30a7a3add99,catching,0,1,0,0,0,0
0b7c19d9be38cd4f,crowing,0,1,0,0,0,0
0b7c3e4a032a6c97,grandiosity,0,1,0,0,0,0
0b7dbd76b0fd695f,pretension,0,1,0,0,0,0
0b7e4df01c2a9c42,swelling,0,1,0,0,0,0
0b7e7f83515246aa,talk,0,1,0,0,0,0
0b7e94b44cc484f4,frenzy,0,1,0,0,0,0
